id_sensor,type,time,latitude,longitude,value
39224,pm25,2023-07-09T23:02:08.000Z,45.45397764666,9.20950412750,4.13
43962,pm25,2023-07-09T23:01:59.000Z,45.534,9.242,6.68
40645,pm25,2023-07-09T23:01:53.000Z,45.52589590000,9.22878860000,5
57418,pm25,2023-07-09T23:01:42.000Z,45.43433691627,9.10697758184,6.72
32393,pm25,2023-07-09T23:01:36.000Z,45.426,9.206,6.05
40669,pm25,2023-07-09T23:01:28.000Z,45.528,9.234,7.93
22851,pm25,2023-07-09T23:00:51.000Z,45.46,9.24,6.32
40655,pm25,2023-07-09T23:00:47.000Z,45.53940450000,9.23662630000,5.43
55575,pm25,2023-07-09T23:00:39.000Z,45.478,9.116,7.6
44216,pm25,2023-07-09T23:00:39.000Z,45.46168340766,9.18210272212,6.72
32399,pm25,2023-07-09T23:00:37.000Z,45.44,9.178,5.3
10869234,loudeness,2023-07-09T23:08:57.131Z,45.477977,9.227728,65
60342,pm25,2023-07-09T23:00:33.000Z,45.53606202812,9.22630280256,8.18
59970,pm25,2023-07-09T23:00:22.000Z,45.434,9.116,5.55
24644,pm25,2023-07-09T23:00:15.000Z,45.502,9.146,7.32
40256,pm25,2023-07-09T23:00:12.000Z,45.462,9.21,4.82
45694,pm25,2023-07-09T23:00:11.000Z,45.468,9.124,5.45
10608112,loudeness,2023-07-09T23:09:30.132Z,45.464081,9.192720,69
50128,pm25,2023-07-09T22:59:46.000Z,45.478,9.224,4.8
39224,pm25,2023-07-09T22:59:39.000Z,45.45397764666,9.20950412750,3.88
10839718,loudeness,2023-07-09T23:09:51.116Z,45.485711,9.148767,82
40645,pm25,2023-07-09T22:59:27.000Z,45.52589590000,9.22878860000,4.8
57418,pm25,2023-07-09T22:59:15.000Z,45.43433691627,9.10697758184,6.6
32393,pm25,2023-07-09T22:59:10.000Z,45.426,9.206,6
40669,pm25,2023-07-09T22:59:02.000Z,45.528,9.234,7.85
10869234,loudeness,2023-07-09T23:13:57.139Z,45.477977,9.227728,75
10608112,loudeness,2023-07-09T23:14:30.146Z,45.464081,9.192720,87
10839718,loudeness,2023-07-09T23:14:51.124Z,45.485711,9.148767,14
57418,pm25,2023-07-09T23:13:58.000Z,45.43433691627,9.10697758184,6.75
40669,pm25,2023-07-09T23:13:57.000Z,45.528,9.234,7.28
32393,pm25,2023-07-09T23:13:57.000Z,45.426,9.206,6.22
22851,pm25,2023-07-09T23:13:56.000Z,45.46,9.24,6.85
40655,pm25,2023-07-09T23:13:28.000Z,45.53940450000,9.23662630000,5.57
32399,pm25,2023-07-09T23:13:23.000Z,45.44,9.178,5.2
44216,pm25,2023-07-09T23:13:17.000Z,45.46168340766,9.18210272212,7.45
70169,pm25,2023-07-09T23:13:09.000Z,45.442,9.212,7.82
60342,pm25,2023-07-09T23:13:02.000Z,45.53606202812,9.22630280256,8.43
55575,pm25,2023-07-09T23:12:50.000Z,45.478,9.116,6.93
40256,pm25,2023-07-09T23:12:39.000Z,45.462,9.21,4.93
59970,pm25,2023-07-09T23:12:34.000Z,45.434,9.116,6.1
24644,pm25,2023-07-09T23:12:31.000Z,45.502,9.146,7.55
45694,pm25,2023-07-09T23:12:25.000Z,45.468,9.124,4.15
39224,pm25,2023-07-09T23:12:04.000Z,45.45397764666,9.20950412750,4.6
43962,pm25,2023-07-09T23:12:00.000Z,45.534,9.242,6.45
50128,pm25,2023-07-09T23:11:54.000Z,45.478,9.224,4.85
40645,pm25,2023-07-09T23:11:36.000Z,45.52589590000,9.22878860000,5.07
57418,pm25,2023-07-09T23:11:31.000Z,45.43433691627,9.10697758184,7.18
32393,pm25,2023-07-09T23:11:29.000Z,45.426,9.206,6.65
40669,pm25,2023-07-09T23:11:29.000Z,45.528,9.234,7.28
22851,pm25,2023-07-09T23:11:24.000Z,45.46,9.24,6.55
40655,pm25,2023-07-09T23:10:57.000Z,45.53940450000,9.23662630000,5.1
32399,pm25,2023-07-09T23:10:55.000Z,45.44,9.178,5.78
44216,pm25,2023-07-09T23:10:49.000Z,45.46168340766,9.18210272212,6.75
60342,pm25,2023-07-09T23:10:36.000Z,45.53606202812,9.22630280256,8.32
40256,pm25,2023-07-09T23:10:10.000Z,45.462,9.21,4.32
10869234,loudeness,2023-07-09T23:18:57.148Z,45.477977,9.227728,84
59970,pm25,2023-07-09T23:10:05.000Z,45.434,9.116,6.53
24644,pm25,2023-07-09T23:10:04.000Z,45.502,9.146,7.88
70169,pm25,2023-07-09T23:10:04.000Z,45.442,9.212,6.55
45694,pm25,2023-07-09T23:10:00.000Z,45.468,9.124,4.7
55575,pm25,2023-07-09T23:09:48.000Z,45.478,9.116,7.03
10608112,loudeness,2023-07-09T23:19:30.159Z,45.464081,9.192720,40
39224,pm25,2023-07-09T23:09:38.000Z,45.45397764666,9.20950412750,4.43
40645,pm25,2023-07-09T23:09:10.000Z,45.52589590000,9.22878860000,4.9
57418,pm25,2023-07-09T23:09:03.000Z,45.43433691627,9.10697758184,6.63
10839718,loudeness,2023-07-09T23:19:51.125Z,45.485711,9.148767,20
32393,pm25,2023-07-09T23:09:02.000Z,45.426,9.206,6.82
50128,pm25,2023-07-09T23:08:53.000Z,45.478,9.224,4.38
32393,pm25,2023-07-09T23:18:56.000Z,45.426,9.206,6.7
55575,pm25,2023-07-09T23:18:55.000Z,45.478,9.116,7.82
40669,pm25,2023-07-09T23:18:55.000Z,45.528,9.234,7.3
57418,pm25,2023-07-09T23:18:54.000Z,45.43433691627,9.10697758184,7.4
22851,pm25,2023-07-09T23:18:52.000Z,45.46,9.24,6.68
40655,pm25,2023-07-09T23:18:25.000Z,45.53940450000,9.23662630000,5.35
32399,pm25,2023-07-09T23:18:17.000Z,45.44,9.178,6.35
44216,pm25,2023-07-09T23:18:15.000Z,45.46168340766,9.18210272212,6.63
50128,pm25,2023-07-09T23:17:59.000Z,45.478,9.224,5.2
40256,pm25,2023-07-09T23:17:56.000Z,45.462,9.21,4.65
60342,pm25,2023-07-09T23:17:55.000Z,45.53606202812,9.22630280256,9.38
59970,pm25,2023-07-09T23:17:38.000Z,45.434,9.116,6.38
24644,pm25,2023-07-09T23:17:24.000Z,45.502,9.146,8.5
45694,pm25,2023-07-09T23:17:16.000Z,45.468,9.124,4.75
43962,pm25,2023-07-09T23:17:04.000Z,45.534,9.242,6.25
39224,pm25,2023-07-09T23:16:57.000Z,45.45397764666,9.20950412750,4
40645,pm25,2023-07-09T23:16:42.000Z,45.52589590000,9.22878860000,5.15
57418,pm25,2023-07-09T23:16:26.000Z,45.43433691627,9.10697758184,6.9
32393,pm25,2023-07-09T23:16:25.000Z,45.426,9.206,7.25
40669,pm25,2023-07-09T23:16:25.000Z,45.528,9.234,7.7
22851,pm25,2023-07-09T23:16:24.000Z,45.46,9.24,6.47
70169,pm25,2023-07-09T23:16:14.000Z,45.442,9.212,7.97
40655,pm25,2023-07-09T23:15:59.000Z,45.53940450000,9.23662630000,5.63
55575,pm25,2023-07-09T23:15:51.000Z,45.478,9.116,7.47
32399,pm25,2023-07-09T23:15:51.000Z,45.44,9.178,5.65
44216,pm25,2023-07-09T23:15:42.000Z,45.46168340766,9.18210272212,8
60342,pm25,2023-07-09T23:15:28.000Z,45.53606202812,9.22630280256,8.9
10869234,loudeness,2023-07-09T23:23:57.156Z,45.477977,9.227728,32
40256,pm25,2023-07-09T23:15:13.000Z,45.462,9.21,5.68
59970,pm25,2023-07-09T23:15:02.000Z,45.434,9.116,5.8
24644,pm25,2023-07-09T23:14:58.000Z,45.502,9.146,7.28
50128,pm25,2023-07-09T23:14:56.000Z,45.478,9.224,4.53
45694,pm25,2023-07-09T23:14:51.000Z,45.468,9.124,4.9
39224,pm25,2023-07-09T23:14:30.000Z,45.45397764666,9.20950412750,4.2
10608112,loudeness,2023-07-09T23:24:30.169Z,45.464081,9.192720,55
40645,pm25,2023-07-09T23:14:10.000Z,45.52589590000,9.22878860000,5.15
57418,pm25,2023-07-09T23:13:58.000Z,45.43433691627,9.10697758184,6.75
10839718,loudeness,2023-07-09T23:24:51.125Z,45.485711,9.148767,20
40669,pm25,2023-07-09T23:13:57.000Z,45.528,9.234,7.28
32393,pm25,2023-07-09T23:13:57.000Z,45.426,9.206,6.22
22851,pm25,2023-07-09T23:13:56.000Z,45.46,9.24,6.85
32393,pm25,2023-07-09T23:23:53.000Z,45.426,9.206,6.82
57418,pm25,2023-07-09T23:23:53.000Z,45.43433691627,9.10697758184,7.65
22851,pm25,2023-07-09T23:23:50.000Z,45.46,9.24,6.8
40655,pm25,2023-07-09T23:23:18.000Z,45.53940450000,9.23662630000,5.5
32399,pm25,2023-07-09T23:23:14.000Z,45.44,9.178,6.88
44216,pm25,2023-07-09T23:23:09.000Z,45.46168340766,9.18210272212,8.1
60342,pm25,2023-07-09T23:22:51.000Z,45.53606202812,9.22630280256,8.82
40256,pm25,2023-07-09T23:22:49.000Z,45.462,9.21,4.78
59970,pm25,2023-07-09T23:22:38.000Z,45.434,9.116,5.88
70169,pm25,2023-07-09T23:22:26.000Z,45.442,9.212,7.47
24644,pm25,2023-07-09T23:22:16.000Z,45.502,9.146,7.47
43962,pm25,2023-07-09T23:22:12.000Z,45.534,9.242,6.4
45694,pm25,2023-07-09T23:22:07.000Z,45.468,9.124,4.53
55575,pm25,2023-07-09T23:22:00.000Z,45.478,9.116,7.65
39224,pm25,2023-07-09T23:21:53.000Z,45.45397764666,9.20950412750,3.67
40645,pm25,2023-07-09T23:21:46.000Z,45.52589590000,9.22878860000,5.33
32393,pm25,2023-07-09T23:21:26.000Z,45.426,9.206,6.6
40669,pm25,2023-07-09T23:21:26.000Z,45.528,9.234,7.78
57418,pm25,2023-07-09T23:21:25.000Z,45.43433691627,9.10697758184,6.85
22851,pm25,2023-07-09T23:21:21.000Z,45.46,9.24,6.82
40655,pm25,2023-07-09T23:20:51.000Z,45.53940450000,9.23662630000,5.3
32399,pm25,2023-07-09T23:20:48.000Z,45.44,9.178,6.25
44216,pm25,2023-07-09T23:20:43.000Z,45.46168340766,9.18210272212,7.22
40256,pm25,2023-07-09T23:20:23.000Z,45.462,9.21,4.32
60342,pm25,2023-07-09T23:20:22.000Z,45.53606202812,9.22630280256,8.48
10869234,loudeness,2023-07-09T23:28:57.169Z,45.477977,9.227728,55
59970,pm25,2023-07-09T23:20:08.000Z,45.434,9.116,6.4
24644,pm25,2023-07-09T23:19:50.000Z,45.502,9.146,8.07
45694,pm25,2023-07-09T23:19:42.000Z,45.468,9.124,5.35
39224,pm25,2023-07-09T23:19:24.000Z,45.45397764666,9.20950412750,3.97
70169,pm25,2023-07-09T23:19:20.000Z,45.442,9.212,6.7
10608112,loudeness,2023-07-09T23:29:30.171Z,45.464081,9.192720,81
32393,pm25,2023-07-09T23:18:56.000Z,45.426,9.206,6.7
10839718,loudeness,2023-07-09T23:29:51.139Z,45.485711,9.148767,75
55575,pm25,2023-07-09T23:18:55.000Z,45.478,9.116,7.82
40669,pm25,2023-07-09T23:18:55.000Z,45.528,9.234,7.3
57418,pm25,2023-07-09T23:18:54.000Z,45.43433691627,9.10697758184,7.4
22851,pm25,2023-07-09T23:18:52.000Z,45.46,9.24,6.68
59970,pm25,2023-07-09T23:29:54.000Z,45.434,9.116,6
24644,pm25,2023-07-09T23:29:40.000Z,45.502,9.146,7.73
45694,pm25,2023-07-09T23:29:23.000Z,45.468,9.124,5.2
39224,pm25,2023-07-09T23:29:19.000Z,45.45397764666,9.20950412750,4.15
40645,pm25,2023-07-09T23:29:12.000Z,45.52589590000,9.22878860000,4.63
40669,pm25,2023-07-09T23:28:58.000Z,45.528,9.234,7.57
32393,pm25,2023-07-09T23:28:53.000Z,45.426,9.206,6.4
22851,pm25,2023-07-09T23:28:52.000Z,45.46,9.24,6.85
57418,pm25,2023-07-09T23:28:49.000Z,45.43433691627,9.10697758184,7.4
70169,pm25,2023-07-09T23:28:33.000Z,45.442,9.212,7.13
40655,pm25,2023-07-09T23:28:11.000Z,45.53940450000,9.23662630000,5.2
32399,pm25,2023-07-09T23:28:09.000Z,45.44,9.178,6.03
55575,pm25,2023-07-09T23:28:05.000Z,45.478,9.116,7.63
44216,pm25,2023-07-09T23:28:01.000Z,45.46168340766,9.18210272212,7.63
60342,pm25,2023-07-09T23:27:44.000Z,45.53606202812,9.22630280256,8.45
40256,pm25,2023-07-09T23:27:41.000Z,45.462,9.21,4.47
59970,pm25,2023-07-09T23:27:29.000Z,45.434,9.116,5.75
43962,pm25,2023-07-09T23:27:14.000Z,45.534,9.242,6.53
24644,pm25,2023-07-09T23:27:13.000Z,45.502,9.146,8.55
50128,pm25,2023-07-09T23:27:03.000Z,45.478,9.224,5.85
45694,pm25,2023-07-09T23:26:58.000Z,45.468,9.124,4.9
39224,pm25,2023-07-09T23:26:52.000Z,45.45397764666,9.20950412750,4.07
40645,pm25,2023-07-09T23:26:39.000Z,45.52589590000,9.22878860000,5.28
32393,pm25,2023-07-09T23:26:26.000Z,45.426,9.206,6.7
10869234,loudeness,2023-07-09T23:33:57.173Z,45.477977,9.227728,36
22851,pm25,2023-07-09T23:26:24.000Z,45.46,9.24,6.9
40669,pm25,2023-07-09T23:26:23.000Z,45.528,9.234,7.7
57418,pm25,2023-07-09T23:26:23.000Z,45.43433691627,9.10697758184,7.25
40655,pm25,2023-07-09T23:25:44.000Z,45.53940450000,9.23662630000,5.38
10608112,loudeness,2023-07-09T23:34:30.172Z,45.464081,9.192720,64
32399,pm25,2023-07-09T23:25:40.000Z,45.44,9.178,5.97
44216,pm25,2023-07-09T23:25:35.000Z,45.46168340766,9.18210272212,8.3
10839718,loudeness,2023-07-09T23:34:51.148Z,45.485711,9.148767,84
70169,pm25,2023-07-09T23:25:29.000Z,45.442,9.212,7.45
60342,pm25,2023-07-09T23:25:18.000Z,45.53606202812,9.22630280256,9.2
40256,pm25,2023-07-09T23:25:15.000Z,45.462,9.21,3.9
59970,pm25,2023-07-09T23:25:04.000Z,45.434,9.116,6.28
55575,pm25,2023-07-09T23:25:03.000Z,45.478,9.116,7.5
40669,pm25,2023-07-09T23:33:55.000Z,45.528,9.234,8
57418,pm25,2023-07-09T23:33:54.000Z,45.43433691627,9.10697758184,7.5
22851,pm25,2023-07-09T23:33:52.000Z,45.46,9.24,10.52
32393,pm25,2023-07-09T23:33:52.000Z,45.426,9.206,6.7
50128,pm25,2023-07-09T23:33:25.000Z,45.478,9.224,5.53
40655,pm25,2023-07-09T23:33:18.000Z,45.53940450000,9.23662630000,5.4
32399,pm25,2023-07-09T23:33:08.000Z,45.44,9.178,5.82
44216,pm25,2023-07-09T23:33:01.000Z,45.46168340766,9.18210272212,7.68
60342,pm25,2023-07-09T23:32:45.000Z,45.53606202812,9.22630280256,8.93
59970,pm25,2023-07-09T23:32:20.000Z,45.434,9.116,5.72
43962,pm25,2023-07-09T23:32:17.000Z,45.534,9.242,6.22
24644,pm25,2023-07-09T23:32:08.000Z,45.502,9.146,8.48
45694,pm25,2023-07-09T23:31:49.000Z,45.468,9.124,4.4
39224,pm25,2023-07-09T23:31:46.000Z,45.45397764666,9.20950412750,3.58
40645,pm25,2023-07-09T23:31:39.000Z,45.52589590000,9.22878860000,5.22
70169,pm25,2023-07-09T23:31:37.000Z,45.442,9.212,7.2
57418,pm25,2023-07-09T23:31:27.000Z,45.43433691627,9.10697758184,7.22
40669,pm25,2023-07-09T23:31:27.000Z,45.528,9.234,7.13
22851,pm25,2023-07-09T23:31:24.000Z,45.46,9.24,8.23
32393,pm25,2023-07-09T23:31:24.000Z,45.426,9.206,6.63
55575,pm25,2023-07-09T23:31:12.000Z,45.478,9.116,6.85
40655,pm25,2023-07-09T23:30:38.000Z,45.53940450000,9.23662630000,5.2
10869234,loudeness,2023-07-09T23:38:57.176Z,45.477977,9.227728,14
32399,pm25,2023-07-09T23:30:37.000Z,45.44,9.178,6.22
44216,pm25,2023-07-09T23:30:33.000Z,45.46168340766,9.18210272212,7.78
40256,pm25,2023-07-09T23:30:18.000Z,45.462,9.21,4.47
60342,pm25,2023-07-09T23:30:17.000Z,45.53606202812,9.22630280256,8.75
10608112,loudeness,2023-07-09T23:39:30.177Z,45.464081,9.192720,38
50128,pm25,2023-07-09T23:30:12.000Z,45.478,9.224,5.7
59970,pm25,2023-07-09T23:29:54.000Z,45.434,9.116,6
24644,pm25,2023-07-09T23:29:40.000Z,45.502,9.146,7.73
10839718,loudeness,2023-07-09T23:39:51.163Z,45.485711,9.148767,51
45694,pm25,2023-07-09T23:29:23.000Z,45.468,9.124,5.2
39224,pm25,2023-07-09T23:29:19.000Z,45.45397764666,9.20950412750,4.15
40645,pm25,2023-07-09T23:29:12.000Z,45.52589590000,9.22878860000,4.63
40669,pm25,2023-07-09T23:28:58.000Z,45.528,9.234,7.57
32393,pm25,2023-07-09T23:28:53.000Z,45.426,9.206,6.4
40645,pm25,2023-07-09T23:39:00.000Z,45.52589590000,9.22878860000,5.18
22851,pm25,2023-07-09T23:38:48.000Z,45.46,9.24,10.3
40669,pm25,2023-07-09T23:38:47.000Z,45.528,9.234,7.22
57418,pm25,2023-07-09T23:38:46.000Z,45.43433691627,9.10697758184,7.15
32393,pm25,2023-07-09T23:38:44.000Z,45.426,9.206,7.03
40655,pm25,2023-07-09T23:38:18.000Z,45.53940450000,9.23662630000,5.38
32399,pm25,2023-07-09T23:38:16.000Z,45.44,9.178,6.2
44216,pm25,2023-07-09T23:38:05.000Z,45.46168340766,9.18210272212,7.63
40256,pm25,2023-07-09T23:37:46.000Z,45.462,9.21,5.1
70169,pm25,2023-07-09T23:37:43.000Z,45.442,9.212,7.28
60342,pm25,2023-07-09T23:37:42.000Z,45.53606202812,9.22630280256,7.88
55575,pm25,2023-07-09T23:37:22.000Z,45.478,9.116,7.75
43962,pm25,2023-07-09T23:37:19.000Z,45.534,9.242,7
59970,pm25,2023-07-09T23:37:13.000Z,45.434,9.116,6.07
24644,pm25,2023-07-09T23:37:01.000Z,45.502,9.146,8.02
45694,pm25,2023-07-09T23:36:42.000Z,45.468,9.124,5.05
39224,pm25,2023-07-09T23:36:40.000Z,45.45397764666,9.20950412750,3.6
40645,pm25,2023-07-09T23:36:35.000Z,45.52589590000,9.22878860000,5.07
50128,pm25,2023-07-09T23:36:27.000Z,45.478,9.224,5.9
40669,pm25,2023-07-09T23:36:21.000Z,45.528,9.234,7.8
57418,pm25,2023-07-09T23:36:20.000Z,45.43433691627,9.10697758184,7.03
22851,pm25,2023-07-09T23:36:20.000Z,45.46,9.24,8.5
32393,pm25,2023-07-09T23:36:18.000Z,45.426,9.206,7.32
40655,pm25,2023-07-09T23:35:51.000Z,45.53940450000,9.23662630000,5
32399,pm25,2023-07-09T23:35:49.000Z,45.44,9.178,5.78
10869234,loudeness,2023-07-09T23:43:57.192Z,45.477977,9.227728,76
44216,pm25,2023-07-09T23:35:39.000Z,45.46168340766,9.18210272212,6.97
40256,pm25,2023-07-09T23:35:19.000Z,45.462,9.21,4.38
60342,pm25,2023-07-09T23:35:14.000Z,45.53606202812,9.22630280256,9.43
59970,pm25,2023-07-09T23:34:48.000Z,45.434,9.116,5.78
10608112,loudeness,2023-07-09T23:44:30.188Z,45.464081,9.192720,72
70169,pm25,2023-07-09T23:34:40.000Z,45.442,9.212,7.15
24644,pm25,2023-07-09T23:34:35.000Z,45.502,9.146,7.85
55575,pm25,2023-07-09T23:34:21.000Z,45.478,9.116,7.7
45694,pm25,2023-07-09T23:34:16.000Z,45.468,9.124,5.6
10839718,loudeness,2023-07-09T23:44:51.166Z,45.485711,9.148767,83
39224,pm25,2023-07-09T23:34:13.000Z,45.45397764666,9.20950412750,5.45
40669,pm25,2023-07-09T23:33:55.000Z,45.528,9.234,8
57418,pm25,2023-07-09T23:33:54.000Z,45.43433691627,9.10697758184,7.5
57418,pm25,2023-07-09T23:43:59.000Z,45.43433691627,9.10697758184,7.03
40645,pm25,2023-07-09T23:43:54.000Z,45.52589590000,9.22878860000,5.15
70169,pm25,2023-07-09T23:43:52.000Z,45.442,9.212,7.35
22851,pm25,2023-07-09T23:43:52.000Z,45.46,9.24,7.93
32393,pm25,2023-07-09T23:43:48.000Z,45.426,9.206,6.63
40669,pm25,2023-07-09T23:43:44.000Z,45.528,9.234,7.63
55575,pm25,2023-07-09T23:43:28.000Z,45.478,9.116,7.72
40655,pm25,2023-07-09T23:43:11.000Z,45.53940450000,9.23662630000,4.97
32399,pm25,2023-07-09T23:43:08.000Z,45.44,9.178,6.25
44216,pm25,2023-07-09T23:42:57.000Z,45.46168340766,9.18210272212,8.15
40256,pm25,2023-07-09T23:42:45.000Z,45.462,9.21,5.72
60342,pm25,2023-07-09T23:42:34.000Z,45.53606202812,9.22630280256,9.1
50128,pm25,2023-07-09T23:42:30.000Z,45.478,9.224,5.8
43962,pm25,2023-07-09T23:42:19.000Z,45.534,9.242,6.8
59970,pm25,2023-07-09T23:42:04.000Z,45.434,9.116,6.5
24644,pm25,2023-07-09T23:41:54.000Z,45.502,9.146,8.07
45694,pm25,2023-07-09T23:41:37.000Z,45.468,9.124,5.13
57418,pm25,2023-07-09T23:41:34.000Z,45.43433691627,9.10697758184,7.88
39224,pm25,2023-07-09T23:41:34.000Z,45.45397764666,9.20950412750,3.92
40645,pm25,2023-07-09T23:41:27.000Z,45.52589590000,9.22878860000,5.85
22851,pm25,2023-07-09T23:41:23.000Z,45.46,9.24,9.8
40669,pm25,2023-07-09T23:41:15.000Z,45.528,9.234,7.9
32393,pm25,2023-07-09T23:41:14.000Z,45.426,9.206,6.85
70169,pm25,2023-07-09T23:40:48.000Z,45.442,9.212,6.72
10869234,loudeness,2023-07-09T23:48:57.192Z,45.477977,9.227728,76
40655,pm25,2023-07-09T23:40:43.000Z,45.53940450000,9.23662630000,5.38
32399,pm25,2023-07-09T23:40:41.000Z,45.44,9.178,5.65
44216,pm25,2023-07-09T23:40:31.000Z,45.46168340766,9.18210272212,7.78
55575,pm25,2023-07-09T23:40:24.000Z,45.478,9.116,7.3
10608112,loudeness,2023-07-09T23:49:30.199Z,45.464081,9.192720,48
40256,pm25,2023-07-09T23:40:15.000Z,45.462,9.21,4.95
60342,pm25,2023-07-09T23:40:08.000Z,45.53606202812,9.22630280256,9.02
59970,pm25,2023-07-09T23:39:38.000Z,45.434,9.116,6.85
10839718,loudeness,2023-07-09T23:49:51.178Z,45.485711,9.148767,63
50128,pm25,2023-07-09T23:39:29.000Z,45.478,9.224,6.03
24644,pm25,2023-07-09T23:39:28.000Z,45.502,9.146,7.97
45694,pm25,2023-07-09T23:39:09.000Z,45.468,9.124,4.4
39224,pm25,2023-07-09T23:39:07.000Z,45.45397764666,9.20950412750,4.75
40645,pm25,2023-07-09T23:39:00.000Z,45.52589590000,9.22878860000,5.18
45694,pm25,2023-07-09T23:49:01.000Z,45.468,9.124,4.5
57418,pm25,2023-07-09T23:48:57.000Z,45.43433691627,9.10697758184,7.45
40645,pm25,2023-07-09T23:48:55.000Z,45.52589590000,9.22878860000,5.2
22851,pm25,2023-07-09T23:48:47.000Z,45.46,9.24,9.57
32393,pm25,2023-07-09T23:48:41.000Z,45.426,9.206,7.25
40669,pm25,2023-07-09T23:48:36.000Z,45.528,9.234,8
40655,pm25,2023-07-09T23:48:06.000Z,45.53940450000,9.23662630000,5.28
32399,pm25,2023-07-09T23:48:06.000Z,45.44,9.178,6.78
44216,pm25,2023-07-09T23:47:51.000Z,45.46168340766,9.18210272212,7.15
40256,pm25,2023-07-09T23:47:46.000Z,45.462,9.21,4.22
60342,pm25,2023-07-09T23:47:25.000Z,45.53606202812,9.22630280256,8.8
43962,pm25,2023-07-09T23:47:20.000Z,45.534,9.242,6.28
70169,pm25,2023-07-09T23:46:58.000Z,45.442,9.212,6.9
59970,pm25,2023-07-09T23:46:56.000Z,45.434,9.116,6.28
24644,pm25,2023-07-09T23:46:49.000Z,45.502,9.146,7.43
39224,pm25,2023-07-09T23:46:42.000Z,45.45397764666,9.20950412750,3.88
45694,pm25,2023-07-09T23:46:34.000Z,45.468,9.124,5.1
55575,pm25,2023-07-09T23:46:32.000Z,45.478,9.116,8.73
57418,pm25,2023-07-09T23:46:30.000Z,45.43433691627,9.10697758184,7.85
40645,pm25,2023-07-09T23:46:28.000Z,45.52589590000,9.22878860000,4.97
22851,pm25,2023-07-09T23:46:20.000Z,45.46,9.24,9.75
32393,pm25,2023-07-09T23:46:14.000Z,45.426,9.206,6.95
40669,pm25,2023-07-09T23:46:11.000Z,45.528,9.234,7.72
32399,pm25,2023-07-09T23:45:39.000Z,45.44,9.178,5.6
40655,pm25,2023-07-09T23:45:39.000Z,45.53940450000,9.23662630000,5.7
10869234,loudeness,2023-07-09T23:53:57.194Z,45.477977,9.227728,33
50128,pm25,2023-07-09T23:45:32.000Z,45.478,9.224,5.78
44216,pm25,2023-07-09T23:45:24.000Z,45.46168340766,9.18210272212,7.25
40256,pm25,2023-07-09T23:45:17.000Z,45.462,9.21,4.15
60342,pm25,2023-07-09T23:45:00.000Z,45.53606202812,9.22630280256,8.35
10608112,loudeness,2023-07-09T23:54:30.207Z,45.464081,9.192720,26
59970,pm25,2023-07-09T23:44:30.000Z,45.434,9.116,6.22
24644,pm25,2023-07-09T23:44:22.000Z,45.502,9.146,7.65
39224,pm25,2023-07-09T23:44:13.000Z,45.45397764666,9.20950412750,3.63
10839718,loudeness,2023-07-09T23:54:51.187Z,45.485711,9.148767,11
45694,pm25,2023-07-09T23:44:04.000Z,45.468,9.124,4.78
57418,pm25,2023-07-09T23:43:59.000Z,45.43433691627,9.10697758184,7.03
40645,pm25,2023-07-09T23:43:54.000Z,45.52589590000,9.22878860000,5.15
22851,pm25,2023-07-09T23:53:53.000Z,45.46,9.24,7.68
45694,pm25,2023-07-09T23:53:53.000Z,45.468,9.124,4.1
57418,pm25,2023-07-09T23:53:49.000Z,45.43433691627,9.10697758184,7.2
40645,pm25,2023-07-09T23:53:47.000Z,45.52589590000,9.22878860000,4.78
32393,pm25,2023-07-09T23:53:35.000Z,45.426,9.206,7.1
40669,pm25,2023-07-09T23:53:32.000Z,45.528,9.234,7.97
70169,pm25,2023-07-09T23:53:11.000Z,45.442,9.212,7.05
40655,pm25,2023-07-09T23:53:04.000Z,45.53940450000,9.23662630000,5.33
32399,pm25,2023-07-09T23:53:04.000Z,45.44,9.178,6.57
44216,pm25,2023-07-09T23:52:47.000Z,45.46168340766,9.18210272212,7.68
40256,pm25,2023-07-09T23:52:44.000Z,45.462,9.21,4.07
55575,pm25,2023-07-09T23:52:36.000Z,45.478,9.116,7.95
43962,pm25,2023-07-09T23:52:21.000Z,45.534,9.242,6.9
60342,pm25,2023-07-09T23:52:16.000Z,45.53606202812,9.22630280256,7.9
59970,pm25,2023-07-09T23:51:51.000Z,45.434,9.116,5.65
39224,pm25,2023-07-09T23:51:48.000Z,45.45397764666,9.20950412750,4.1
24644,pm25,2023-07-09T23:51:46.000Z,45.502,9.146,7.93
50128,pm25,2023-07-09T23:51:37.000Z,45.478,9.224,5.85
45694,pm25,2023-07-09T23:51:27.000Z,45.468,9.124,5.18
22851,pm25,2023-07-09T23:51:26.000Z,45.46,9.24,8.18
57418,pm25,2023-07-09T23:51:23.000Z,45.43433691627,9.10697758184,7.8
40645,pm25,2023-07-09T23:51:21.000Z,45.52589590000,9.22878860000,5.05
32393,pm25,2023-07-09T23:51:09.000Z,45.426,9.206,6.8
40669,pm25,2023-07-09T23:51:02.000Z,45.528,9.234,8.13
32399,pm25,2023-07-09T23:50:38.000Z,45.44,9.178,6.68
40655,pm25,2023-07-09T23:50:38.000Z,45.53940450000,9.23662630000,5.53
10869234,loudeness,2023-07-09T23:58:57.208Z,45.477977,9.227728,61
44216,pm25,2023-07-09T23:50:20.000Z,45.46168340766,9.18210272212,7.4
40256,pm25,2023-07-09T23:50:16.000Z,45.462,9.21,4.82
